,vmp_nsh,imp_nsh,vmp_nrl,imp_nrl,vmp_nsr,imp_nsr
671,0.6652029022054843,0.9957667046776224,0.5246208667102511,0.5262592897976631,0.9896646725703185,0.6745570238655908
672,0.6661833669666388,0.9957911034794782,0.5251647601745686,0.5268767550462434,0.9896706212079527,0.6755428659347108
673,0.6671640169540083,0.9958152265917297,0.5257201500334658,0.527508950293333,0.9896765279432367,0.6765287335252995
674,0.6681448493471688,0.9958390785979411,0.526287254300149,0.528156230309878,0.9896823932654147,0.6775146263530801
675,0.6691258613842275,0.995862663981988,0.5268662938882169,0.5288189581324025,0.989688217655556,0.6785005441383739
676,0.6701070503603068,0.995885987130717,0.5274574925849335,0.5294975052131544,0.9896940015867342,0.6794864866060022
677,0.6710884136260747,0.9959090523365205,0.5280610770200684,0.530192251568804,0.9896997455242004,0.6804724534851899
678,0.6720699485863199,0.995931863799831,0.5286772766300847,0.5309035859272431,0.9897054499255542,0.6814584445094723
679,0.6730516526985706,0.995954425631539,0.5293063236174335,0.531631905871986,0.9897111152409076,0.6824444594166046
680,0.6740335234717562,0.9959767418553345,0.5299484529047256,0.5323776179836365,0.9897167419130457,0.6834304979484724
681,0.6750155584649071,0.9959988164099778,0.5306039020835221,0.5331411379778285,0.989722330377584,0.6844165598510067
682,0.6759977552858966,0.9960206531514999,0.5312729113575017,0.5339228908390075,0.989727881063119,0.6854026448740987
683,0.6769801115902172,0.9960422558553356,0.5319557234797414,0.5347233109493635,0.9897333943913781,0.6863887527715195
684,0.6779626250797953,0.9960636282183926,0.5326525836838494,0.5355428422121656,0.9897388707773622,0.6873748833008388
685,0.6789452935018416,0.996084773861057,0.5333637396086837,0.5363819381686961,0.9897443106294876,0.6883610362233487
686,0.6799281146477338,0.9961056963291395,0.5340894412163788,0.5372410621079113,0.9897497143497223,0.6893472113039868
687,0.6809110863519316,0.996126399095762,0.5348299407034114,0.5381206871678955,0.9897550823337194,0.6903334083112637
688,0.6818942064909267,0.9961468855631891,0.535585492404417,0.5390212964280947,0.9897604149709475,0.6913196270171899
689,0.6828774729822191,0.9961671590646045,0.5363563526884799,0.5399433829912523,0.9897657126448164,0.6923058671972069
690,0.6838608837833268,0.996187222865835,0.5371427798476102,0.5408874500538787,0.9897709757328018,0.693292128630118
691,0.6848444368908212,0.9962070801670241,0.537945033977118,0.5418540109640109,0.9897762046065648,0.6942784110980219
692,0.6858281303393915,0.9962267341042557,0.5387633768476034,0.5428435892649268,0.989781399632069,0.695264714386248
693,0.6868119622009364,0.9962461877511314,0.5395980717682688,0.5438567187233865,0.9897865611696961,0.696251038283293
694,0.6877959305836797,0.9962654441203015,0.5404493834412724,0.5448939433408773,0.9897916895743558,0.6972373825807582
695,0.688780033631313,0.9962845061649517,0.5413175778068409,0.5459558173462369,0.989796785195596,0.6982237470732905
696,0.6897642695221619,0.9963033767802469,0.542202921878856,0.547042905167925,0.9898018483777079,0.699210131558523
697,0.6907486364683738,0.9963220588047338,0.5431056835706483,0.5481557813841029,0.9898068794598298,0.7001965358370166
698,0.691733132715132,0.9963405550217038,0.5440261315107242,0.5492950306485641,0.9898118787760485,0.7011829597122061
699,0.6927177565398878,0.996358868160516,0.5449645348481715,0.5504612475904476,0.9898168466554972,0.7021694029903431
700,0.6937025062516164,0.9963770008978844,0.5459211630474887,0.5516550366855347,0.9898217834224518,0.7031558654804444
701,0.6946873801900932,0.9963949558591273,0.5468962856726021,0.5528770120968122,0.9898266893964252,0.7041423469942384
702,0.6956723767251879,0.9964127356193826,0.5478901721598448,0.5541277974818508,0.989831564892258,0.7051288473461156
703,0.6966574942561802,0.9964303427047887,0.5489030915796859,0.55540802576442,0.9898364102202086,0.7061153663530775
704,0.697642731211093,0.9964477795936332,0.5499353123870179,0.5567183388676231,0.9898412256860407,0.7071019038346891
705,0.6986280860460439,0.9964650487174683,0.5509871021598264,0.5580593874057049,0.9898460115911073,0.7080884596130307
706,0.6996135572446134,0.9964821524621975,0.5520587273260916,0.5594318303315433,0.9898507682324356,0.709075033512652
707,0.7005991433172326,0.9964990931691307,0.5531504528787923,0.5608363345367066,0.9898554959028067,0.7100616253605266
708,0.7015848428005831,0.9965158731360113,0.5542625420789103,0.5622735744008149,0.9898601948908359,0.7110482349860079
709,0.7025706542570167,0.9965324946180152,0.5553952561463625,0.5637442312868206,0.9898648654810503,0.7120348622207853
710,0.7035565762739892,0.9965489598287227,0.5565488539388189,0.5652489929786831,0.989869507953964,0.713021506898843
711,0.7045426074635075,0.9965652709410637,0.5577235916183996,0.5667885530578012,0.9898741225861527,0.7140081688564177
712,0.705528746461594,0.9965814300882387,0.5589197223062805,0.5683636102144359,0.9898787096503254,0.7149948479319586
713,0.7065149919277637,0.9965974393646134,0.5601374957252778,0.5699748674902593,0.9898832694153957,0.715981543966088
714,0.7075013425445132,0.996613300826591,0.5613771578305238,0.5716230314480618,0.9898878021465506,0.7169682568015623
715,0.7084877970168272,0.9966290164934604,0.56263895042839,0.5733088112645658,0.9898923081053178,0.7179549862832351
716,0.7094743540716925,0.9966445883482222,0.5639231107838663,0.5750329177422289,0.9898967875496326,0.7189417322580187
717,0.7104610124576295,0.9966600183383932,0.5652298712166531,0.5767960622358682,0.9899012407339008,0.7199284945748504
718,0.7114477709442324,0.9966753083767894,0.5665594586862744,0.578598955489911,0.9899056679090641,0.7209152730846546
719,0.7124346283217214,0.9966904603422889,0.5679120943665845,0.5804423063820764,0.9899100693226593,0.7219020676403102
720,0.7134215834005085,0.9967054760805746,0.5692879932100906,0.5823268205693211,0.9899144452188807,0.7228888780966155
721,0.7144086350107719,0.9967203574048575,0.5706873635025826,0.5842531990319441,0.9899187958386376,0.723875704310256
722,0.7153957820020417,0.9967351060965826,0.5721104064086217,0.5862221365118463,0.9899231214196137,0.7248625461397717
723,0.716383023242797,0.9967497239061143,0.5735573155085036,0.5882343198410817,0.9899274221963215,0.7258494034455254
724,0.7173703576200724,0.9967642125534069,0.5750282763273876,0.5902904261570342,0.989931698400159,0.7268362760896715
725,0.7183577840390738,0.996778573728656,0.57652346585734,0.592391121000789,0.989935950259464,0.7278231639361264
726,0.719345301422804,0.9967928090929342,0.5780430520731245,0.594537056295578,0.9899401779995658,0.7288100668505382
727,0.7203329087116986,0.9968069202788109,0.5795871934426327,0.5967288682025464,0.9899443818428375,0.7297969847002572
728,0.721320604863269,0.9968209088909555,0.5811560384329284,0.5989671748515168,0.989948562008747,0.7307839173543087
729,0.722308388851756,0.996834776506727,0.5827497250129451,0.6012525739449517,0.9899527187139187,0.7317708646833606
730,0.7232962596677899,0.9968485246767471,0.5843683801539552,0.603585640233908,0.989956852172132,0.7327578265597103
731,0.7242842163180615,0.9968621549254603,0.5860121193289953,0.6059669228654587,0.9899609625944445,0.7337448028572373
732,0.7252722578249978,0.9968756687516798,0.5876810460125047,0.608396942601842,0.9899650501891878,0.7347317934513905
733,0.7262603832264479,0.9968890676291196,0.5893752511815044,0.6108761889124739,0.9899691151620252,0.7357187982191598
734,0.727248591575376,0.9969023530069137,0.5910948128197083,0.6134051169409469,0.9899731577159975,0.7367058170390502
735,0.7282368819395618,0.9969155263101228,0.5928397954260216,0.6159841443502274,0.9899771780515659,0.7376928497910579
736,0.7292252534013057,0.9969285889402281,0.5946102495289407,0.618613648050476,0.9899811763666545,0.7386798963566452
737,0.730213705057146,0.9969415422756132,0.5964062112084296,0.6212939608152361,0.9899851528566933,0.7396669566187184
738,0.7312022360175771,0.996954387672035,0.598227701626892,0.6240253677931771,0.9899891077146582,0.7406540304616029
739,0.7321908454067786,0.9969671264630825,0.6000747265709069,0.626808102924135,0.9899930411311114,0.7416411177710219
740,0.7331795323623485,0.9969797599606243,0.6019472760054366,0.6296423452698788,0.9899969532942413,0.7426282184340735
741,0.7341682960350433,0.9969922894552465,0.6038453236422465,0.6325282152718033,0.9900008443899008,0.7436153323392086
742,0.7351571355885251,0.9970047162166791,0.6057688265243006,0.6354657709496602,0.9900047146016449,0.7446024593762111
743,0.7361460501991118,0.9970170414942127,0.6077177246279163,0.6384550040574243,0.9900085641107679,0.7455895994361743
744,0.7371350390555366,0.9970292665171051,0.6096919404844711,0.6414958362144784,0.9900123930963401,0.7465767524114832
745,0.73812410135871,0.9970413924949787,0.6116913788234499,0.644588115032452,0.9900162017352431,0.7475639181957927
746,0.7391132363214894,0.9970534206182083,0.6137159262386149,0.6477316102602623,0.9900199902022042,0.7485510966840077
747,0.7401024431684526,0.9970653520582995,0.6157654508790619,0.6509260099721523,0.9900237586698318,0.7495382877722649
748,0.7410917211356773,0.9970771879682586,0.617839802166889,0.6541709168257642,0.9900275073086476,0.7505254913579127
749,0.7420810694705251,0.9970889294829545,0.6199388105431743,0.6574658444195285,0.9900312362871208,0.7515127073394936
750,0.7430704874314304,0.9971005777194704,0.6220622872438935,0.6608102137808147,0.9900349457716988,0.7524999356167249
751,0.7440599742876942,0.9971121337774498,0.6242100241073598,0.6642033500183776,0.9900386359268406,0.7534871760904815
752,0.7450495293192827,0.9971235987394323,0.6263817934146823,0.6676444791745733,0.9900423069150465,0.754474428662778
753,0.7460391518166298,0.9971349736711834,0.6285773477646603,0.6711327253145841,0.9900459588968885,0.7554616932367519
754,0.7470288410804448,0.9971462596220153,0.6307964199844356,0.6746671078914263,0.990049592031041,0.7564489697166457
755,0.7480185964215232,0.9971574576251019,0.6330387230771122,0.6782465394267494,0.9900532064743096,0.7574362580077915
756,0.7490084171605635,0.9971685686977855,0.6353039502074438,0.6818698235483529,0.9900568023816593,0.758423558016594
757,0.7499983026279858,0.9971795938418767,0.6375917747265561,0.6855356534258437,0.9900603799062433,0.7594108696505145
758,0.7509882521637564,0.9971905340439486,0.6399018502365389,0.6892426106459119,0.9900639391994306,0.7603981928180554
759,0.7519782651172147,0.997201390275623,0.6422338106955955,0.6929891645682419,0.9900674804108327,0.7613855274287451
760,0.7529683408469042,0.9972121634938507,0.644587270564288,0.6967736722020422,0.9900710036883306,0.7623728733931222
761,0.7539584787204088,0.997222854641186,0.6469618249932545,0.700594378641535,0.9900745091781004,0.7633602306227211
762,0.7549486781141895,0.9972334646460549,0.6493570500526115,0.7044494180964258,0.9900779970246392,0.7643475990300572
763,0.7559389384134283,0.9972439944230167,0.6517725030030819,0.708336815550363,0.9900814673707903,0.7653349785286133
764,0.7569292590118716,0.9972544448730211,0.6542077226087205,0.7122544890766456,0.990084920357768,0.7663223690328242
765,0.7579196393116802,0.9972648168836579,0.6566622294909255,0.7162002528359365,0.990088356125181,0.7673097704580647
766,0.7589100787232806,0.9972751113294033,0.6591355265232522,0.7201718207754877,0.990091774811057,0.7682971827206341
767,0.7599005766652204,0.9972853290718592,0.6616270992663682,0.7241668110433875,0.9900951765518662,0.7692846057377443
768,0.760891132564026,0.9972954709599879,0.6641364164423048,0.7281827511246226,0.990098561482543,0.7702720394275063
769,0.7618817458540635,0.9973055378303421,0.6666629304469975,0.732217083698372,0.9901019297365099,0.7712594837089176
770,0.7628724159774039,0.9973155305072888,0.6692060778999271,0.7362671732079646,0.9901052814456983,0.772246938501849
